risk_tolerance,investment_experience,liquidity_needs,time_spent,first_deposit_amount,time_horizon,churned_01
3,1,3,23.7836,500.0,5,0
5,5,5,80.9783,100.0,3,0
5,3,3,10.8983333333,10.0,3,0
5,5,5,14.8410333333,100.0,1,0
3,5,5,47.50465,500.0,1,0
3,3,5,35.4102833333,25.0,5,0
5,3,5,0.0,1500.0,1,0
5,3,5,34.2586833333,14.0,1,0
5,5,5,47.5509333333,10.0,5,0
5,5,5,7.28311666667,500.0,5,0
5,3,5,24.3751833333,400.0,3,0
3,3,5,25.6711333333,10.0,1,0
3,3,5,20.5684666667,25.0,3,0
5,1,5,62.3839,600.0,3,0
3,1,5,183.367983333,50.0,3,0
5,3,5,34.6815166667,1000.0,3,0
3,3,5,5.22745,100.0,3,0
5,3,5,15.8339166667,30.0,3,0
1,1,3,21.3148,5.0,1,0
5,5,3,30.3832833333,1100.0,1,0
5,3,5,0.0,5.0,1,0
5,7,5,34.358,200.0,1,0
5,1,5,11.0213666667,50.0,1,0
3,3,5,21.4510333333,50.0,1,0
5,3,3,3.62573333333,100.0,3,0
5,3,3,22.0918666667,100.0,5,0
5,3,3,3.32906666667,1000.0,5,0
5,5,5,0.0,500.0,5,0
5,1,5,11.8697,750.0,5,0
3,3,5,114.518583333,50.0,5,0
3,1,5,17.1004166667,50.0,1,0
5,5,3,5.97241666667,200.0,5,0
3,1,5,8.30128333333,75.0,3,0
5,3,3,0.0,1000.0,1,0
5,3,5,0.0,400.0,5,0
5,5,5,560.3165,500.0,5,0
5,1,5,17.2530333333,10.0,1,0
5,5,3,15.2544333333,1000.0,1,0
5,5,5,0.0,50.0,3,0
3,3,5,35.40705,5.0,1,0
5,3,5,0.0,200.0,1,0
3,3,3,23.3782666667,5000.0,1,0
5,7,5,0.0,500.0,1,0
3,1,3,2.82903333333,10.0,1,0
5,3,5,1162.93591667,500.0,1,0
5,1,3,17.4628333333,100.0,5,0
5,1,5,6.19563333333,20.0,5,0
5,5,3,0.0,100.0,5,0
5,5,3,9.34603333333,1000.0,1,0
3,3,5,7.21028333333,500.0,1,0
5,3,5,0.0,1.0,5,0
5,1,5,220.644266667,100.0,1,0
5,5,5,50.3782166667,100.0,1,0
5,1,3,3.19003333333,5.0,5,0
5,3,5,25.1647166667,50.0,1,0
5,3,5,63.2699666667,2000.0,5,0
5,5,3,1534.3476,20.0,1,0
5,5,5,0.0,50.0,1,0
5,1,5,18.1612,2500.0,1,0
5,3,5,7.69635,25.0,5,0
5,5,5,11.6040833333,100.0,5,0
3,5,5,140.085166667,80.0,5,0
5,3,5,28.4843666667,5.0,3,0
5,5,5,23.8429166667,1000.0,5,0
5,3,5,0.0,25.0,5,0
5,3,5,43.5468833333,40.0,5,0
5,3,5,19.6373833333,200.0,3,0
3,1,5,0.0,50.0,1,0
5,3,5,27.1523166667,1000.0,5,0
5,3,5,59.696,25.0,3,0
5,3,5,94.4719666667,600.0,5,0
1,1,5,37.70185,400.0,1,0
5,5,5,30.08685,100.0,5,0
5,5,5,161.506966667,75.0,5,0
5,1,5,0.0,1000.0,5,0
5,3,3,35.8458166667,500.0,3,0
5,5,5,0.0,8000.0,5,0
5,3,5,248.46525,50.0,1,0
5,1,1,11.7064166667,20.0,1,0
5,5,5,3.19458333333,200.0,5,0
5,1,3,31.2967833333,500.0,1,0
5,5,5,12.7169833333,5.0,1,0
5,5,5,16.8998333333,5000.0,5,0
5,1,5,6.19508333333,1000.0,1,0
5,5,5,75.67305,1000.0,5,0
5,5,5,29.5606166667,100.0,5,0
5,5,3,11.5413166667,30.0,3,0
5,1,3,10.4831333333,1.0,1,0
3,1,5,19.1173833333,400.0,1,0
5,3,5,44.4787666667,200.0,5,0
3,1,5,43.4424666667,500.0,3,0
5,5,5,0.0,100.0,1,0
5,3,5,2.87706666667,500.0,1,0
3,3,5,108.51145,16.85,1,0
1,1,5,5.45806666667,20.0,3,0
5,5,3,25.9717833333,150.0,5,0
5,5,3,9.85948333333,1000.0,1,0
5,3,5,48.4252,25.0,1,0
5,1,3,19.2665333333,20.0,5,0
5,3,5,26.7117166667,20.0,1,0
3,3,5,97.8992666667,500.0,3,0
5,3,5,13.2715333333,20000.0,1,0
3,1,5,36.39725,10.0,5,0
5,3,3,2.57906666667,400.0,1,0
5,3,3,29.4826666667,33.0,1,0
5,3,3,12.6140166667,500.0,3,0
5,3,5,6.08435,200.0,5,0
3,1,5,0.0,200.0,1,0
5,5,3,35.9997333333,1000.0,1,0
5,5,5,0.0,100.0,5,0
5,1,3,63.0119833333,300.0,5,0
3,1,5,10.8567166667,10.0,5,0
3,5,5,12.12855,500.0,1,0
5,3,5,20.7244666667,1000.0,1,0
5,5,5,0.0,10000.0,5,0
3,5,5,10.4229,4000.0,1,0
5,3,3,16.0956166667,175.0,1,0
5,1,3,40.5709833333,126.54,1,0
5,3,5,0.0,2000.0,5,0
5,3,3,28.3363833333,100.0,1,0
5,3,3,52.3136,25.0,1,0
5,3,5,84.9870666667,300.0,1,0
3,1,3,19.9173,20.0,1,0
1,3,5,128.706966667,100.0,3,0
5,1,5,2.56345,20.0,5,0
3,1,5,8.28303333333,1000.0,3,0
5,3,5,0.0,100.0,3,0
3,3,5,5.91825,20.0,1,0
3,1,5,9.99401666667,250.0,3,0
5,3,5,22.79375,100.0,3,0
3,3,5,9.3556,1000.0,1,0
3,1,3,14.9842833333,400.0,1,0
5,1,3,5.14666666667,135.2,1,0
5,3,5,73.2405,100.0,5,0
1,1,1,7.40226666667,14.0,1,0
5,1,5,0.0,100.0,1,0
5,3,5,70.53675,50.0,5,0
5,1,5,62.6760833333,20.0,3,0
5,1,5,8.8274,200.0,3,0
3,3,5,0.0,300.0,3,0
5,7,5,4.70593333333,200.0,5,0
5,3,1,222.114866667,400.0,1,0
5,3,5,21.2297166667,200.0,5,0
3,1,3,19.78725,11.0,1,0
5,1,3,38.3325833333,100.0,1,0
3,3,3,4.5979,300.0,1,0
5,1,5,27.2206333333,100.0,1,0
5,1,5,8.23411666667,50.0,5,0
5,3,5,0.0,1000.0,3,0
5,3,3,4.38955,100.0,1,0
5,3,5,56.2879166667,200.0,5,0
3,1,5,4.93575,10.0,1,0
5,3,5,0.0,150.0,5,0
5,3,5,41.16355,200.0,1,0
3,1,5,10.5645166667,100.0,1,0
5,1,5,2.1709,100.0,1,0
3,3,1,43.4163166667,1000.0,5,0
3,3,5,27.1802833333,200.0,3,0
3,1,3,12.2600333333,1000.0,1,0
5,1,5,144.26035,1.5,5,0
5,1,5,0.0,250.0,1,0
5,3,5,8.59226666667,500.0,5,0
3,3,1,14.6422,20.0,5,0
3,3,5,14.17955,15.0,1,0
3,1,5,23.2419833333,5.0,1,0
5,1,5,35.40575,20.0,1,0
3,5,3,29.4447833333,2000.0,1,0
5,5,5,11.5057833333,100.0,5,0
5,3,3,197.2208,50.0,3,0
3,3,5,15.7001666667,200.0,1,0
5,5,5,17.0248166667,1500.0,5,0
3,1,5,42.5793666667,25.0,1,0
5,5,5,0.0,500.0,5,0
5,1,5,0.0,500.0,5,0
5,1,5,27.1679166667,25.0,1,0
3,1,5,0.0,10.0,1,0
5,3,5,13.0686166667,20.0,5,0
3,5,5,125.0577,50.0,5,0
5,3,3,5.73603333333,50.0,1,0
5,1,5,15.97565,10.0,1,0
5,1,5,16.9507333333,25.0,1,0
3,3,5,1.446,170.0,1,0
5,1,5,0.0,25.0,5,0
3,3,5,43.8154,50.0,3,0
3,1,1,27.1062,100.0,1,0
3,1,5,538.77995,1000.0,3,0
5,1,3,22.9157166667,20.0,1,0
3,3,1,7.94531666667,100.0,3,0
5,5,5,0.0,25.0,5,0
3,3,5,0.0,270.0,1,0
3,3,5,430.135283333,100.0,1,0
5,3,5,0.0,100.0,3,0
3,1,5,15.7934,2.0,1,0
5,1,5,3.55416666667,20.0,3,0
5,5,5,34.18685,100.0,5,0
5,5,5,0.0,500.0,5,0
5,1,5,0.0,10.0,1,0
5,1,5,17.5196333333,300.0,5,0
5,1,1,11.1263,500.0,1,0
5,3,5,0.0,1000.0,1,0
5,3,5,25.7266833333,20.0,3,0
3,1,5,0.0,500.0,1,0
3,5,1,6.26541666667,500.0,1,0
5,5,5,0.0,10.0,5,0
5,3,5,0.0,100.0,1,0
3,3,3,95.7411,500.0,5,0
5,5,3,8.06613333333,100.0,1,0
5,3,5,9.50293333333,1000.0,1,0
5,1,5,0.0,25.0,5,0
5,3,5,0.0,50.0,5,0
5,1,1,8.11663333333,2000.0,5,0
5,3,5,4.28125,100.0,1,0
5,5,5,0.0,109.0,5,0
5,3,5,14.0757,500.0,1,0
5,5,5,0.0,50.0,3,0
5,3,5,40.3737333333,50.0,3,0
5,3,5,3.1063,25.0,1,0
3,1,5,20.9556,15.0,1,0
3,3,3,32.9143333333,20.0,1,0
5,7,5,139.829,1000.0,1,0
5,1,3,15.9140833333,100.0,3,0
3,3,5,0.0,20.0,1,0
5,1,5,5.03668333333,100.0,1,0
3,1,5,18.1654833333,100.0,3,0
5,5,5,0.0,1000.0,3,0
5,1,5,6.84548333333,100.0,1,0
5,3,5,15.7803833333,40.0,1,0
5,5,5,0.0,200.0,5,0
5,1,5,169.431716667,500.0,3,0
5,3,5,15.4610666667,50.0,1,0
5,3,5,15.3168333333,10.0,3,0
5,5,5,0.0,2795.87,5,0
3,3,5,4.13298333333,100.0,5,0
5,1,5,14.19935,500.0,1,0
5,5,5,19.36995,20.0,3,0
5,3,5,0.0,10.0,1,0
3,3,5,13.3733666667,100.0,5,0
5,3,5,9.74585,200.0,5,0
3,1,5,13.28325,50.0,3,0
3,1,5,0.0,400.0,1,0
5,3,5,45.7421166667,5000.0,1,0
5,5,3,14.2055,200.0,1,0
5,5,5,50.95515,1000.0,1,0
5,1,5,28.1613333333,1.0,1,0
5,3,5,27.0221166667,500.0,1,0
3,3,3,59.3646166667,20.0,1,0
3,1,1,25.8540666667,200.0,1,0
3,3,5,0.0,1000.0,1,0
3,1,5,13.2469833333,1000.0,3,0
3,1,5,26.0505666667,100.0,5,0
1,5,5,16.9498166667,15.0,1,0
3,3,5,17.78155,500.0,1,0
5,1,5,49.8931833333,1583.94,3,0
5,3,5,43.1531,40.0,3,0
3,5,5,229.217933333,5.0,3,0
3,3,5,3.81,10.0,1,0
5,3,5,14.1401,100.0,1,0
5,5,5,11.4277,2000.0,3,0
5,1,3,1.35953333333,45.0,1,0
5,3,5,0.0,500.0,5,0
5,1,5,618.604816667,21.54,1,0
5,5,5,10.34125,150.0,5,0
5,1,5,9.07578333333,50.0,5,0
5,1,5,11.08505,23.48,1,0
3,3,5,0.0,800.0,1,0
5,5,3,18.7509833333,400.0,5,0
5,3,5,0.0,141.0,3,0
5,3,5,0.0,100.0,1,0
1,3,5,24.2745333333,20.0,1,0
5,3,5,23.6951833333,50.0,1,0
3,1,5,63.4742833333,100.0,1,0
5,3,5,19.7159166667,1000.0,5,0
5,3,5,8.12453333333,100.0,1,0
5,5,1,23.7776,2000.0,3,0
5,3,5,9.11316666667,50.0,5,0
1,7,5,15.21985,20000.0,1,0
3,3,5,16.1849666667,105.0,5,0
5,3,5,97.0662333333,500.0,1,0
5,1,5,41.6773833333,50.0,1,0
5,1,5,11.9821166667,50.0,5,0
5,1,5,63.8032833333,30.0,3,0
5,3,3,20.8375833333,150.0,5,0
3,3,5,54.2238833333,50.0,1,0
5,1,3,138.568666667,10.0,1,0
5,5,5,48.5628166667,100.0,5,0
5,3,5,35.0291833333,140.0,5,0
5,3,1,20.9483666667,1.0,5,0
5,1,5,0.0,100.0,5,0
5,3,5,0.0,50.0,5,0
5,3,5,1.65095,10.0,1,0
5,1,5,34.6202,100.0,5,0
3,1,5,55.56085,1.0,5,0
1,3,5,22.4860666667,50.0,1,0
5,5,3,6.98843333333,250.0,5,0
5,5,3,0.0,100.0,1,0
5,3,5,0.0,500.0,1,0
5,5,5,314.366966667,2000.0,5,0
5,1,5,0.0,500.0,3,0
3,3,3,21.5773166667,200.0,3,0
5,3,5,14.89785,1000.0,1,0
3,3,3,0.281783333333,1000.0,3,0
5,3,5,9.71563333333,300.0,3,0
5,3,3,4.26725,50.0,5,0
3,3,5,1.72223333333,100.0,1,0
5,3,3,2.73515,1000.0,1,0
5,3,5,35.0922333333,60.0,1,0
3,5,3,4.60155,2000.0,1,0
5,3,1,229.322716667,400.0,1,0
3,3,5,42.8211,100.0,1,0
3,3,5,15.7453,1000.0,1,0
5,3,1,13.7498333333,1000.0,1,0
3,1,5,20.2337166667,50.0,3,0
3,3,3,18.3762833333,1.0,3,0
5,1,3,74.4082,20.0,5,0
3,3,5,4.2734,200.0,5,0
5,5,5,5.12568333333,3000.0,1,0
3,1,5,21.86115,300.0,3,0
5,5,5,0.0,5000.0,5,0
3,5,5,23.9209666667,0.07,5,0
5,3,5,5.45476666667,200.0,5,0
5,3,3,170.035716667,10.0,5,0
5,1,5,12.8119166667,64.82,5,0
3,1,3,12.6032333333,20.0,3,0
3,5,5,22.3968333333,12.0,5,0
5,3,5,27.24325,60.0,3,0
3,3,3,28.3248166667,500.0,1,0
3,3,5,58.18675,20.0,1,0
5,3,5,3.30566666667,3000.0,5,0
5,5,5,42.6197666667,200.0,5,0
5,3,5,9.08363333333,500.0,3,0
5,5,5,11.1653833333,200.0,1,0
5,3,5,87.4941166667,50.0,5,0
5,1,5,15.8645166667,20.0,1,0
3,3,1,1.59346666667,20.0,5,0
5,3,5,42.4485333333,50.0,1,0
5,3,5,25.32185,125.0,5,0
5,1,5,0.0,250.0,1,0
3,3,3,0.44395,15.0,3,0
5,1,5,186.79045,200.0,1,0
5,5,5,16.3710666667,1.0,1,0
5,1,5,25.0299166667,100.0,5,0
3,1,3,15.4700833333,20.0,1,0
3,3,5,3.81226666667,25.0,5,0
5,3,5,3.67808333333,20.0,1,0
5,3,5,12.58,50.0,1,0
5,1,5,33.4809333333,50.0,1,0
3,1,5,0.0,100.0,5,0
5,1,5,0.0,600.0,3,0
5,3,3,0.0,200.0,5,0
3,1,5,12.5001833333,250.0,3,0
5,3,5,15.3317166667,300.0,1,0
5,3,5,59.9072333333,20.0,5,0
5,3,5,8.50755,100.0,5,0
5,3,5,29.7468,105.0,5,0
3,5,3,73.1591833333,46.8,1,0
5,3,3,11.4902833333,300.0,1,0
5,3,5,14.8419166667,100.0,3,0
5,3,5,25.7333,1000.0,1,0
5,1,5,70.7794333333,30.0,1,0
3,3,5,2.13266666667,100.0,5,0
3,1,5,0.460683333333,15.0,1,0
3,1,5,0.0,1.0,1,0
3,3,3,0.0,100.0,1,0
5,3,5,0.0,1000.0,1,0
3,1,3,6.70768333333,10.0,5,0
5,3,5,23.3682833333,1000.0,5,0
5,3,5,67.98285,100.0,1,0
5,3,5,17.7930833333,200.0,1,0
5,3,3,8.91286666667,50.0,1,0
5,5,3,588.6318,100.0,1,0
5,3,5,44.68935,20.0,3,0
3,3,5,64.6454333333,100.0,1,0
3,5,5,141.649633333,50.0,5,0
5,3,5,5.25126666667,250.0,1,0
3,1,5,194.4321,200.0,1,0
3,3,3,4033.85341667,30.0,1,0
5,3,5,0.0,25.0,1,0
5,5,5,0.0,1000.0,5,0
3,1,5,27.3728666667,100.0,1,0
5,3,1,44.39595,38.68,3,0
5,3,5,0.0,50.0,3,0
5,3,5,30.2980166667,5000.0,1,0
1,3,5,5.74616666667,20.0,1,0
3,3,5,0.0,50.0,1,0
5,3,5,0.0,50.0,3,0
3,3,5,0.0,50.0,5,0
3,3,3,19.5175166667,10.0,3,0
5,1,5,62.7748333333,50.0,1,0
3,1,5,80.3715166667,25.0,1,0
5,1,5,25.58285,20.0,1,0
5,1,5,271.4007,200.0,1,0
3,1,5,9.1449,25.0,1,0
3,5,3,83.5809333333,60.0,5,0
5,3,5,9.78983333333,1000.0,5,0
3,1,5,45.0910833333,50.0,5,0
3,3,5,0.0,50.0,5,0
5,5,5,23.7068333333,1000.0,3,0
5,5,5,12.2251833333,100.0,1,0
5,5,5,47.6108166667,500.0,5,0
5,1,5,5.4125,5.0,5,0
5,1,5,27.49915,25.0,1,0
5,1,3,20.4402166667,1500.0,1,0
3,3,5,10.8907666667,1000.0,1,0
5,3,5,0.0,250.0,1,0
5,5,5,26.41455,75.0,5,0
5,3,3,17.1221,20.0,1,0
5,5,5,0.0,1500.0,5,0
3,7,5,64.7256333333,100.0,1,0
5,1,5,42.5843833333,250.0,5,0
3,3,3,5.34738333333,50.0,1,0
5,1,5,67.0112833333,1000.0,3,0
5,3,3,7.07488333333,135.0,5,0
5,3,5,6.23995,50.0,1,0
3,3,5,10.11095,200.0,1,0
3,3,5,32.64315,300.0,5,0
5,5,3,2.31595,500.0,3,0
5,3,5,18.1729333333,100.0,3,0
3,3,5,28.9762333333,5.0,1,0
3,1,3,3.00833333333,700.0,1,0
3,3,5,34.3781,100.0,3,0
5,3,5,11.5962666667,50.0,5,0
1,1,5,8.23831666667,10.0,1,0
3,3,5,477.11545,200.0,1,0
3,5,5,8.87388333333,25.0,5,0
3,3,5,119.0721,50.0,1,0
5,3,5,3.64988333333,1.0,1,0
3,3,1,39.00065,50.0,1,0
5,3,3,2.52286666667,100.0,1,0
3,3,5,4.34851666667,10000.0,3,0
5,3,1,56.8529666667,400.0,5,0
3,3,5,0.0,2500.0,1,0
3,1,5,79.5073,30.0,5,0
3,1,5,0.0,100.0,5,0
5,1,5,5.13145,100.0,5,0
5,3,1,30.5813,200.0,1,0
5,3,5,0.0,650.0,1,0
5,5,5,4.78713333333,100.0,3,0
5,5,5,0.0,50.0,3,0
5,3,5,13.7273,10.0,5,0
3,1,5,28.3681833333,4.0,1,0
5,3,3,10.8168666667,20.0,5,0
3,3,3,100.258566667,300.0,5,0
3,3,5,18.72555,500.0,1,0
5,5,5,48.6333833333,200.0,1,0
5,1,5,2.64743333333,50.0,3,0
5,3,5,110.2427,200.0,1,0
5,5,5,8.98438333333,200.0,5,0
5,1,3,51.6836,20.0,1,0
5,5,5,0.0,500.0,5,0
3,1,3,25.8309,50.0,3,0
5,1,3,102.495866667,50.0,1,0
5,3,5,0.0,10.0,1,0
5,3,5,2.878,10.0,1,0
5,3,5,40.82605,3000.0,5,0
5,3,5,66.1858833333,2000.0,1,0
3,3,5,53.8436166667,200.0,1,0
5,3,5,8.67013333333,1000.0,1,0
3,5,5,11.3811,25500.0,1,0
1,5,5,0.0,1.0,1,0
5,5,5,0.0,200.0,1,0
5,1,5,9.88096666667,500.0,1,0
5,1,5,35.4964666667,50.0,5,0
3,3,5,28.4117666667,5.0,5,0
5,3,5,18.6189666667,930.1,1,0
1,3,3,37.4658166667,5.0,3,0
5,3,5,0.0,450.0,5,0
5,3,3,9.82641666667,500.0,5,0
5,3,5,36.1462166667,10.0,1,0
5,3,3,51.1172333333,300.0,1,0
5,3,3,37.26705,55.0,1,0
5,5,3,0.0,100.0,3,0
3,3,5,9.24458333333,10.0,1,0
5,5,5,16.4320166667,20.0,1,0
1,1,5,36.29845,1000.0,1,0
5,3,3,39.9446333333,20.0,5,0
1,3,5,65.6193833333,50.0,5,0
3,1,5,5.45598333333,100.0,3,0
3,1,3,1.27308333333,50.0,1,0
5,3,5,19.6941833333,1000.0,3,0
5,3,5,27.8472166667,800.0,1,0
5,5,5,0.0,300.0,5,0
3,3,5,59.0502,20.0,1,0
3,5,3,269.80215,150.0,3,0
3,1,5,16.1225666667,113.0,1,0
5,3,5,13.0216,1000.0,3,0
5,7,3,26.6958666667,500.0,5,0
3,1,5,0.0,50.0,1,0
5,5,5,34.8391166667,20.0,5,0
5,3,3,7.64723333333,500.0,5,0
5,3,5,15.5417666667,500.0,5,0
3,3,5,7.5248,15000.0,1,0
5,3,1,39.0849,100.0,5,0
5,5,3,301.066033333,700.0,5,0
5,1,5,11.3699666667,100.0,1,0
3,1,5,9.3859,100.0,1,0
5,5,3,0.0,10.0,5,0
5,1,5,0.0,100.0,1,0
5,3,5,0.0,50.0,1,0
3,1,5,210.188433333,1000.0,1,0
5,1,5,4.81571666667,1.0,1,0
5,1,5,1922.82511667,25.0,1,0
5,3,5,11.4525166667,100.0,1,0
5,7,5,187.793316667,2000.0,3,0
5,5,5,197.558466667,5000.0,3,0
3,1,5,7.80461666667,200.0,1,0
5,3,3,12.3752166667,1000.0,5,0
5,3,3,25.1578333333,1000.0,5,0
3,5,3,20.5106,3000.0,1,0
5,5,5,107.463666667,100.0,3,0
3,1,5,61.6548166667,100.0,5,0
3,1,3,17.7442333333,20.0,1,0
3,1,5,35.25795,500.0,1,0
5,5,5,0.0,100.0,1,0
5,3,5,7.34556666667,190.0,5,0
1,3,5,6.7514,54.23,1,0
5,1,5,13.8363,50.0,1,0
1,3,3,49.7141833333,80.0,3,0
5,5,3,69.7022,5000.0,5,0
5,3,5,26.75785,2000.0,1,0
3,1,5,62.1178,400.0,1,0
5,3,5,44.65535,700.0,5,0
1,1,5,98.7342666667,60.0,1,0
3,1,5,54.4364,200.0,1,0
1,1,5,12.5251333333,888.0,1,0
5,3,5,17.3962666667,2000.0,1,0
3,3,3,32.2162166667,50.0,5,0
3,1,1,172.835333333,100.0,1,0
5,3,5,15.0896166667,500.0,1,0
5,1,5,56.4856333333,30.0,1,0
5,5,5,25.1420333333,25.0,5,0
3,5,3,31.48435,5.0,5,0
5,3,3,58.7017833333,100.0,3,0
5,7,5,2.59446666667,20.0,1,0
5,5,5,85.4169666667,29500.0,1,0
5,1,5,318.02065,5000.0,5,0
3,1,1,10.3558333333,3.0,5,0
3,3,5,7.6551,10000.0,5,0
5,5,1,0.0,1599.0,5,0
5,5,5,0.0,700.0,5,0
1,5,5,0.0,100.0,1,0
3,5,1,8.85676666667,100.0,1,0
3,5,5,28.84965,300.0,1,0
5,3,5,377.58085,1000.0,1,0
5,1,5,9.97601666667,10.0,3,0
5,3,5,1.34148333333,100.0,1,0
3,1,5,0.0,200.0,3,0
5,5,5,0.0,500.0,1,0
5,1,5,8.43913333333,500.0,3,0
5,5,5,18.50305,50.0,5,0
5,3,5,67.4534666667,10.0,1,0
5,1,5,18.1015833333,50.0,1,0
3,3,5,6.4388,300.0,1,0
5,5,5,56.5187833333,100.0,5,0
5,1,3,47.7745333333,50.0,1,0
5,1,5,0.634483333333,300.0,5,0
5,1,5,122.802833333,1.0,1,0
5,3,1,40.3389,10.0,1,0
3,1,3,2.03193333333,40.0,1,0
3,1,3,1.9431,10.0,3,0
5,1,5,0.0,1000.0,1,0
5,3,3,159.728033333,200.0,5,0
3,1,5,0.0,100.0,1,0
5,3,5,0.0,8.0,1,0
5,5,5,481.906333333,20.0,3,0
5,3,5,13.2475166667,250.0,5,0
5,3,5,0.0,20.0,1,0
5,5,1,0.0,100.0,1,0
3,3,5,75.484,500.0,1,0
5,1,5,45.62335,100.0,5,0
3,3,5,0.0,250.0,1,0
5,1,3,59.3782166667,200.0,5,0
5,5,3,1.84008333333,2500.0,1,0
5,3,3,56.9853666667,3000.0,1,0
3,3,5,16.6441666667,50.0,1,0
3,1,5,0.0,500.0,5,0
5,5,5,100.066616667,50.0,3,0
3,3,5,3.73986666667,500.0,5,0
5,3,5,123.452666667,2000.0,1,0
5,3,5,61.0625833333,2000.0,5,0
5,3,5,0.0,25.0,1,0
5,1,5,15.8053166667,500.0,1,0
3,3,5,6.02776666667,500.0,1,0
5,3,5,1.90746666667,25.0,1,0
1,5,3,747.406216667,267.0,5,0
3,3,5,3.3711,100.0,5,0
3,1,5,109.273766667,100.0,3,0
5,3,5,99.8217166667,250.0,1,0
5,5,5,0.0,15.0,1,0
3,3,3,15.6486,200.0,5,0
5,3,5,0.0,2500.0,5,0
5,3,5,0.0,200.0,5,0
5,1,5,18.6998833333,15.0,3,0
3,3,5,43.7574,5000.0,1,0
3,3,5,25.6669333333,1000.0,3,0
5,3,3,36.6045333333,100.0,5,0
3,1,5,94.2860166667,50.0,1,0
5,5,5,17.1180666667,20.0,1,0
5,3,5,29.9154666667,1000.0,5,0
1,5,5,0.0,2500.0,1,0
5,3,5,9.9995,500.0,1,0
3,1,3,7.36183333333,10.0,1,0
3,1,5,2.09663333333,100.0,5,0
3,1,3,11.67865,50.0,3,0
5,3,5,6.82863333333,500.0,5,0
3,5,5,18.1179166667,1500.0,3,0
5,5,5,1.14951666667,100.0,5,0
5,3,5,533.32505,200.0,3,0
5,3,5,9.70193333333,100.0,5,0
1,1,5,1.2651,10.0,5,0
5,3,5,37.4090333333,20.0,1,0
5,3,5,0.0,10.0,5,0
3,3,5,32.5136,20.0,5,0
5,3,5,0.0,1000.0,1,0
3,1,5,3.22005,50.0,5,0
5,3,5,21.7213166667,500.0,1,0
5,3,5,55.3939833333,50.0,5,0
5,3,5,5.19006666667,500.0,5,0
5,1,5,28.0683166667,20.0,5,0
5,5,3,11.6219,10.0,3,0
5,3,5,0.0,150.0,1,0
5,5,5,0.0,25000.0,1,0
5,1,5,0.0,100.0,1,0
5,1,5,13.6184833333,50.0,1,0
5,3,3,1.3733,50.0,3,0
5,7,5,0.0,1500.0,5,0
3,1,3,35.6355333333,20.0,1,0
5,3,5,0.0,200.0,3,0
5,3,5,44.1454833333,600.0,5,0
5,1,3,22.4524166667,0.01,1,0
3,3,5,11.4390333333,100.0,1,0
5,3,5,39.52085,200.0,3,0
5,3,5,49.07715,50.0,5,0
3,1,5,11.4006333333,15.0,1,0
3,3,3,0.566633333333,100.0,5,0
5,5,3,53.8181833333,500.0,1,0
5,5,5,53.776,40.0,1,0
5,3,3,48.3654166667,100.0,1,0
5,5,5,5.61161666667,1000.0,1,0
3,3,3,12.2549833333,200.0,3,0
3,1,5,32.5359166667,100.0,1,0
5,5,5,0.0,400.0,5,0
5,1,3,12.9403666667,1.0,5,0
3,3,5,66.52525,50.0,3,0
5,3,5,25.5100166667,400.0,1,0
5,3,5,6.29685,200.0,1,0
5,1,5,66.6737666667,20.0,1,0
5,3,5,19.5029833333,1000.0,1,0
5,5,5,88.53135,500.0,3,0
5,5,5,183.3964,100.0,5,0
3,1,5,17.4678166667,100.0,3,0
5,1,5,90.55385,10.0,1,0
5,3,5,52.4684,100.0,5,0
5,3,3,13.6008333333,200.0,1,0
3,3,3,28.3615833333,1000.0,5,0
1,1,3,138.854083333,200.0,3,0
5,1,5,31.8879666667,1000.0,1,0
3,3,3,3.29345,300.0,1,0
5,3,5,87.3186,25.0,3,0
5,3,5,44.0651,100.0,1,0
5,1,5,4.05586666667,500.0,1,0
5,3,3,61.9036166667,200.0,3,0
5,3,5,11.2779333333,15000.0,5,0
5,5,5,0.0,100.0,5,0
5,3,5,0.0,100.0,1,0
5,5,5,35.0444333333,1600.0,1,0
5,5,5,0.0,1000.0,1,0
5,3,5,51.9060666667,50.0,5,0
5,1,5,0.0,250.0,5,0
5,1,3,39.89485,38.23,1,0
5,3,5,17.64405,2387.4,1,0
5,3,5,3.88711666667,500.0,1,0
3,1,5,115.569133333,100.0,1,0
5,1,3,49.3701166667,216.9,5,0
5,3,5,12.0967666667,10.0,1,0
5,1,5,74.5351,15.0,3,0
5,3,5,0.0,50.0,3,0
3,1,5,0.0,30.0,5,0
3,3,3,34.3130166667,50.0,1,0
5,3,5,17.7861,1000.0,5,0
1,5,5,11.5871,100.0,1,0
3,3,5,86.9516833333,50.0,5,0
3,3,5,17.1945333333,2500.0,5,0
5,1,3,38.1455833333,1000.0,3,0
3,1,5,16.6143,50.0,1,0
3,1,5,24.8725333333,15.0,1,0
3,1,5,0.0,50.0,1,0
3,5,5,33.72915,3000.0,1,0
5,3,5,22.4715166667,250.0,1,0
3,3,5,0.0,100.0,5,0
3,5,5,229.407133333,50.0,1,0
3,1,5,19.89355,50.0,1,0
5,3,5,13.4855666667,100.0,1,0
5,3,5,0.0,500.0,3,0
3,3,5,38.8144333333,1500.0,5,0
5,5,5,3.7363,10.0,5,0
5,5,5,34.3368666667,575.0,5,0
